,dram,package
2025-09-22 10:38:50,0.49839420403757695,14.669829048432732
2025-09-22 10:38:55,0.42591607875857557,12.108464726256992
2025-09-22 10:39:00,0.331449874412199,9.692893535808782
2025-09-22 10:39:05,0.4995492531012422,14.369544104901124
2025-09-22 10:39:10,0.5321240674791947,14.805702518866688
2025-09-22 10:39:15,0.44908633909593404,12.997253458159154
2025-09-22 10:39:20,0.45139187516838064,13.605355214709007
2025-09-22 10:39:25,0.43545885837493264,12.701313612791829
2025-09-22 10:39:30,0.45893307021132573,13.25135408435341
2025-09-22 10:39:35,0.506938460340456,14.69627986163106
2025-09-22 10:39:40,0.4647437455761533,13.560154176047753
2025-09-22 10:39:45,0.4442288060398342,13.147107179059088
2025-09-22 10:39:50,0.5113540525474213,15.224347812699328
2025-09-22 10:39:55,0.47366384622749275,13.824736951491758
2025-09-22 10:40:00,0.36129614460361914,10.62989019305017
2025-09-22 10:40:05,0.46976840366335304,13.813570880407914
2025-09-22 10:40:10,0.49453453990199997,14.477571399061464
2025-09-22 10:40:15,0.437744306180375,12.579282598990984
2025-09-22 10:40:20,0.5618508955582056,16.18089411892463
2025-09-22 10:40:25,0.44670833490168643,12.628032592859205
2025-09-22 10:40:30,0.38253906380408026,11.218634633489163
2025-09-22 10:40:35,0.4511979095975213,12.903415384873693
2025-09-22 10:40:40,0.46063625415127946,13.148280694131454
2025-09-22 10:40:45,0.6221481270219161,16.87969246139888
2025-09-22 10:40:50,0.5006788342950174,14.697753643687781
2025-09-22 10:40:55,0.4782342106227664,13.59350572488653
2025-09-22 10:41:00,0.3824200478819948,11.01118180560202
2025-09-22 10:41:05,0.4173485939911201,12.040251384007158
2025-09-22 10:41:10,0.5030216758939968,14.076310404639202
2025-09-22 10:41:15,0.5343503795860616,15.518371217403416
2025-09-22 10:41:20,0.5051586434535428,14.012189306411086
2025-09-22 10:41:25,0.4365069208509712,11.937361694969782
2025-09-22 10:41:30,0.4098755747477272,11.717198246008932
2025-09-22 10:41:35,0.49906946264134877,14.392322628965157
2025-09-22 10:41:40,0.495251701553633,14.173805798891891
2025-09-22 10:41:45,0.41697512063363107,12.126424499420807
2025-09-22 10:41:50,0.4784031481719094,14.10194277130813
2025-09-22 10:41:55,0.4594911820605417,13.532484168182233
2025-09-22 10:42:00,0.39664480371370175,11.217171984817503
2025-09-22 10:42:05,0.527566689129103,14.94008354851147
2025-09-22 10:42:10,0.5233469769920145,14.68814308394345
2025-09-22 10:42:15,0.5810754318447761,16.21462027587128
2025-09-22 10:42:20,0.5663653067456603,15.563202324294805
2025-09-22 10:42:25,0.4902783186177066,13.457567993797309
2025-09-22 10:42:30,0.4288944391760819,12.03073015825702
2025-09-22 10:42:35,0.4930194102105108,14.031506262048595
2025-09-22 10:42:40,0.5101411439924981,13.930962987929387
2025-09-22 10:42:45,0.403081331143152,10.80047527883048
2025-09-22 10:42:50,0.5153229315570842,14.343334896369136
2025-09-22 10:42:55,0.4840716281157116,13.66120532727424
2025-09-22 10:43:00,0.4016867113891926,11.308090063811898
2025-09-22 10:43:05,0.4926878938027144,13.561099957316607
2025-09-22 10:43:10,0.4690384386854043,12.78153836819265
2025-09-22 10:43:15,0.526368156230501,14.319572535014421
2025-09-22 10:43:20,0.553150784451066,15.122235762538258
2025-09-22 10:43:25,0.4761907994109908,13.025294462020328
2025-09-22 10:43:30,0.40215757306396316,11.072917460598454
2025-09-22 10:43:35,0.45346248308493775,12.440119613165729
2025-09-22 10:43:40,0.496728506753274,13.621872703930443
2025-09-22 10:43:45,0.44463802944642844,12.515484025646787
2025-09-22 10:43:50,0.5350057118504268,14.627966237149947
2025-09-22 10:43:55,0.421643501364613,11.665857727415625
2025-09-22 10:44:00,0.36101179638636816,9.925966382372227
2025-09-22 10:44:05,0.5534732268654909,15.07475194237067
2025-09-22 10:44:10,0.5095454568444067,14.009064135521442
2025-09-22 10:44:15,0.4938250534196299,13.42894927190541
2025-09-22 10:44:20,0.556963838269485,15.170495179795825
2025-09-22 10:44:25,0.47095383029954474,12.957706024997329
2025-09-22 10:44:30,0.3896712057366312,10.759071445494929
2025-09-22 10:44:35,0.498114729150667,14.112090464299381
2025-09-22 10:44:40,0.4817143754731185,13.23338543777617
2025-09-22 10:44:45,0.42165224914934635,11.323474757372221
2025-09-22 10:44:50,0.4880820713105427,13.504610851479642
2025-09-22 10:44:55,0.5169543510452961,14.273663920236752
2025-09-22 10:45:00,0.40089523646739567,11.376096796245694
2025-09-22 10:45:05,0.5095106498584588,14.14162014247474
2025-09-22 10:45:10,0.5180251050929282,14.092759817634677
2025-09-22 10:45:15,0.4150521978614385,11.161855438790685
2025-09-22 10:45:20,0.49964725685138794,13.969841799903866
2025-09-22 10:45:25,0.42634962629298273,11.546498906683434
2025-09-22 10:45:30,0.3880657039597057,10.712554027652716
2025-09-22 10:45:35,0.5204241490710608,14.31146888782777
2025-09-22 10:45:40,0.4956773883404885,13.544033535987104
2025-09-22 10:45:45,0.44412396883512606,12.362757716627339
2025-09-22 10:45:50,0.49564265121440576,13.457184095086076
2025-09-22 10:45:55,0.4908453841876592,13.289363490320866
2025-09-22 10:46:00,0.37451239249850954,10.168541657465063
2025-09-22 10:46:05,0.5172024332462556,14.360870008850496
2025-09-22 10:46:10,0.5073104506223215,13.79824772536746
2025-09-22 10:46:15,0.4628179131071554,12.709835945632003
2025-09-22 10:46:20,0.5165581331197032,14.247543160916276
2025-09-22 10:46:25,0.4517580850675909,12.575813105800878
2025-09-22 10:46:30,0.4033466172902014,11.240955524194476
2025-09-22 10:46:35,0.4537039701619341,12.709924470636974
2025-09-22 10:46:40,0.440843123748096,12.407537404613446
2025-09-22 10:46:45,0.4871677368831367,13.599682175640696
2025-09-22 10:46:50,0.4608898774825103,12.946115033473149
2025-09-22 10:46:55,0.4584478519940212,12.696327949318766
2025-09-22 10:47:00,0.3715311874318844,10.186564792995494
2025-09-22 10:47:05,0.45749684808192526,12.788085335619536
2025-09-22 10:47:10,0.4507921839227406,12.678451321330824
2025-09-22 10:47:15,0.5549912300931054,15.14772528434693
2025-09-22 10:47:20,0.5280666052299323,14.365147659521163
2025-09-22 10:47:25,0.39613022502705025,10.518232163926456
2025-09-22 10:47:30,0.3672915353176422,10.132875798294133
2025-09-22 10:47:35,0.4908712850485112,13.406440260197284
2025-09-22 10:47:40,0.5045718227202469,13.58010961203825
2025-09-22 10:47:45,0.4799607582143495,13.684046342215678
2025-09-22 10:47:50,0.4691998669257411,12.807070419735185
2025-09-22 10:47:55,0.3761193575465445,10.43138137391117
2025-09-22 10:48:00,0.30358747767151323,8.543480468903645
2025-09-22 10:48:05,0.44562705041868894,12.60884328124048
2025-09-22 10:48:10,0.3955498450287822,11.305911837090282
2025-09-22 10:48:15,0.47733188821534567,13.086670675836793
2025-09-22 10:48:20,0.47373359058174935,13.613521181515024
2025-09-22 10:48:25,0.40131990680988544,11.287822103088674
2025-09-22 10:48:30,0.30823542317059405,8.421888285545096
2025-09-22 10:48:35,0.4634717648790683,13.06470768007365
2025-09-22 10:48:40,0.4371240167968121,12.062014866928392
2025-09-22 10:48:45,0.5385765655028796,14.993603132689687
2025-09-22 10:48:50,0.45985081042925424,12.796556585758582
2025-09-22 10:48:55,0.40084585996028543,11.12640509146478
2025-09-22 10:49:00,0.4047851439540754,11.535490508882777
2025-09-22 10:49:05,0.3898724170051789,10.984479554313841
2025-09-22 10:49:10,0.44128820912394456,12.964054094853093
2025-09-22 10:49:15,0.5099969968481347,14.472317295273253
2025-09-22 10:49:20,0.46024187934671923,13.272950343778058
2025-09-22 10:49:25,0.4567203632430944,12.994873501620866
2025-09-22 10:49:30,0.3382951539441455,9.552241420587961
2025-09-22 10:49:35,0.46760191968560155,13.724982431715501
2025-09-22 10:49:40,0.47395100633689985,13.339639331820374
2025-09-22 10:49:45,0.3530004028754576,9.770030510591418
2025-09-22 10:49:50,0.5057863957491943,13.568810308352115
2025-09-22 10:49:55,0.5296287563412151,14.298049576742871
2025-09-22 10:50:00,0.38475514889665524,10.385571340356977
2025-09-22 10:50:05,0.526547137618316,14.078359356408969
2025-09-22 10:50:10,0.48668430771566495,12.93774550177481
2025-09-22 10:50:15,0.36360195429530623,10.208747640147934
2025-09-22 10:50:20,0.4295587821597352,12.167236048149135
2025-09-22 10:50:25,0.42175984816050455,11.777820640417088
2025-09-22 10:50:30,0.3406739882376122,9.564162867762247
2025-09-22 10:50:35,0.5197888136054518,14.989617446796144
2025-09-22 10:50:40,0.3662569409994586,10.187118301484563
2025-09-22 10:50:45,0.3478985094737275,9.924895826619194
2025-09-22 10:50:50,0.3855260962532513,11.020549382100198
2025-09-22 10:50:55,0.3873250674810561,10.541848086326645
2025-09-22 10:51:00,0.38869315076398275,10.582873245712964
2025-09-22 10:51:05,0.4031483305072012,11.33383425376302
2025-09-22 10:51:10,0.38965681243928657,10.820953250675597
2025-09-22 10:51:15,0.40146666762364797,11.105288630241846
2025-09-22 10:51:20,0.4910844234900063,13.658371402663809
2025-09-22 10:51:25,0.3789978225214685,10.343534134389234
2025-09-22 10:51:30,0.3297879173443225,9.270802625039423
2025-09-22 10:51:35,0.33090520713536,9.467145515883333
2025-09-22 10:51:40,0.3545364021246365,9.864194539974184
2025-09-22 10:51:45,0.43769793354504977,12.105004383540221
2025-09-22 10:51:50,0.40743902091604695,11.37309842121722
2025-09-22 10:51:55,0.4382593623868064,11.997868298227141
2025-09-22 10:52:00,0.30604002681526377,8.463937613744024
2025-09-22 10:52:05,0.3200879306520925,9.069614414227779
2025-09-22 10:52:10,0.35990852396178413,9.723501553238432
2025-09-22 10:52:15,0.40237292657147955,11.313475895125574
2025-09-22 10:52:20,0.46571767633169686,13.421627907376962
2025-09-22 10:52:25,0.379656887216266,10.639619486513718
2025-09-22 10:52:30,0.2850010847001394,8.182780192969975
2025-09-22 10:52:35,0.3557326718336046,9.955759956179172
2025-09-22 10:52:40,0.3351335237739834,9.377286261589965
2025-09-22 10:52:45,0.3479907478734295,9.499720195870376
2025-09-22 10:52:50,0.3920307644129133,10.628685065540074
2025-09-22 10:52:55,0.34750895348430627,9.498792356233904
2025-09-22 10:53:00,0.284456675761522,7.815008671106301
2025-09-22 10:53:05,0.3608029808284496,9.926249342345892
2025-09-22 10:53:10,0.3809273660527481,10.35151499081917
2025-09-22 10:53:15,0.38747954214755626,10.718455858292067
2025-09-22 10:53:20,0.49740047703352214,13.776937411489781
2025-09-22 10:53:25,0.3379707994638431,9.103583631206678
2025-09-22 10:53:30,0.3445581212717159,9.457360627592507
2025-09-22 10:53:35,0.37283412796581533,10.256069358594704
2025-09-22 10:53:40,0.3393523655892638,9.317601607938728
2025-09-22 10:53:45,0.402085203886631,11.107828997247612
2025-09-22 10:53:50,0.3653680201902936,9.953503200852747
2025-09-22 10:53:55,0.37445290353519084,10.3363413258062
2025-09-22 10:54:00,0.2798095123483303,7.665440987282867
2025-09-22 10:54:05,0.3366490093823119,9.37545673906557
2025-09-22 10:54:10,0.3888694662974829,10.865645528238497
2025-09-22 10:54:15,0.302790264951741,8.205023006682659
2025-09-22 10:54:20,0.3525149535933729,10.057667483258589
2025-09-22 10:54:25,0.3359071074984446,9.605689882434943
2025-09-22 10:54:30,0.3430206453058642,9.47422199154105
2025-09-22 10:54:35,0.36985434763352365,10.115981017141417
2025-09-22 10:54:40,0.42206760185411957,11.51331216759837
2025-09-22 10:54:45,0.3690680040953532,10.138064037162877
2025-09-22 10:54:50,0.45489025522734283,12.577041091596454
2025-09-22 10:54:55,0.3648275454018848,10.207514239566322
2025-09-22 10:55:00,0.295055701313741,8.44315845040877
2025-09-22 10:55:05,0.3444266674107467,9.811855522014973
2025-09-22 10:55:10,0.373016379118824,10.730296929130128
2025-09-22 10:55:15,0.4076143521851918,11.194586059333913
2025-09-22 10:55:20,0.3564136721731959,10.232689927027465
2025-09-22 10:55:25,0.309678436186447,8.475688933204966
2025-09-22 10:55:30,0.27811606800536587,7.962714633286969
2025-09-22 10:55:35,0.3628259249864252,10.462119622463556
2025-09-22 10:55:40,0.312394999759495,8.713311671421655
2025-09-22 10:55:45,0.3370637905023108,9.278403272083162
2025-09-22 10:55:50,0.46905206094686736,13.241109837700105
2025-09-22 10:55:55,0.33508282937295314,9.363649646574814
2025-09-22 10:56:00,0.2356727263527407,6.540652116575233
2025-09-22 10:56:05,0.322193605855517,9.313174117528433
2025-09-22 10:56:10,0.3526041193497711,9.701132889123535
2025-09-22 10:56:15,0.2736728507268827,7.548524069795957
2025-09-22 10:56:20,0.36301591564033553,10.037391023326668
2025-09-22 10:56:25,0.2797335630283098,7.5850252518377985
2025-09-22 10:56:30,0.3737181624195551,10.300113010282201
2025-09-22 10:56:35,0.35960543008095514,9.91470244729103
2025-09-22 10:56:40,0.3757762962459631,10.517060489850602
2025-09-22 10:56:45,0.34071129002086636,9.572915561278942
2025-09-22 10:56:50,0.4157595889835204,11.942307177087208
2025-09-22 10:56:55,0.36303150234318915,10.05083526060394
2025-09-22 10:57:00,0.2746974594869016,7.9250648564791
2025-09-22 10:57:05,0.3130602910398346,8.83646082347488
2025-09-22 10:57:10,0.34817242953772426,9.655082956493024
2025-09-22 10:57:15,0.37176256091298326,10.59869517539502
2025-09-22 10:57:20,0.3825915256796279,10.593247817409276
2025-09-22 10:57:25,0.34942006134196746,9.97583815894489
2025-09-22 10:57:30,0.29603823757335185,8.274803999682808
2025-09-22 10:57:35,0.33315078044994656,9.361611415842587
2025-09-22 10:57:40,0.35690080314056066,9.882838883848164
2025-09-22 10:57:45,0.4127805730358056,11.585469563078737
2025-09-22 10:57:50,0.4365327867086922,12.321026697506193
2025-09-22 10:57:55,0.3695172359000864,10.264573024172863
2025-09-22 10:58:00,0.3196689526878543,9.028574219367796
2025-09-22 10:58:05,0.37338036947476927,10.465639937620878
2025-09-22 10:58:10,0.3577542114223538,10.121515491322084
2025-09-22 10:58:15,0.28717028495846536,8.005595606943247
2025-09-22 10:58:20,0.45879501097440545,12.937391987182698
2025-09-22 10:58:25,0.3677253502289431,10.798742376303236
2025-09-22 10:58:30,0.2934622783353876,8.350093770066314
2025-09-22 10:58:35,0.3877668476201413,10.933153413541067
2025-09-22 10:58:40,0.502296697556867,14.078731396997684
2025-09-22 10:58:45,0.3831343418108659,10.52214872644601
2025-09-22 10:58:50,0.502146856376745,13.91056777021143
2025-09-22 10:58:55,0.4035378149538936,11.02199691831831
2025-09-22 10:59:00,0.4595563751465881,12.305416671198552
2025-09-22 10:59:05,0.4789243559164005,13.364933112829537
2025-09-22 10:59:10,0.47798240919897184,13.332883022063543
2025-09-22 10:59:15,0.41356669762784815,12.153960935112135
2025-09-22 10:59:20,0.4653500027912181,13.565115995766579
2025-09-22 10:59:25,0.44667944771803425,12.777088637977213
2025-09-22 10:59:30,0.36032706118862146,10.49099545701376
2025-09-22 10:59:35,0.4251100806559548,12.163928629224102
2025-09-22 10:59:40,0.46315165983988427,13.40035332985127
2025-09-22 10:59:45,0.3797990219103563,10.894430911178162
2025-09-22 10:59:50,0.48593150902706694,14.23364972287649
2025-09-22 10:59:55,0.40861448811770357,11.73423817593996
2025-09-22 11:00:00,0.37153230271864685,10.270841047143414
2025-09-22 11:00:05,0.47502371638741264,13.552387640151627
2025-09-22 11:00:10,0.473125302432685,13.707527503170994
2025-09-22 11:00:15,0.40217961515299655,11.485935820119495
2025-09-22 11:00:20,0.514938248148402,14.85128760995979
2025-09-22 11:00:25,0.45027322437682993,12.631531164015325
2025-09-22 11:00:30,0.3655510968052792,10.118540796286064
2025-09-22 11:00:35,0.5042489001775148,14.067859217030087
2025-09-22 11:00:40,0.44301283626749244,12.511176622290513
2025-09-22 11:00:45,0.48777237233793813,13.838693642471727
2025-09-22 11:00:50,0.4994139066575225,14.03234443200049
2025-09-22 11:00:55,0.45157533429121766,12.753144561880262
2025-09-22 11:01:00,0.40729659156723164,11.457267656494505
2025-09-22 11:01:05,0.37927568407719203,10.723144802480268
2025-09-22 11:01:10,0.5106609475473697,14.123327887580341
2025-09-22 11:01:15,0.4682896122909013,12.8492742979086
2025-09-22 11:01:20,0.490829995400689,13.49520100949909
2025-09-22 11:01:25,0.5000632132996102,13.776754911842103
2025-09-22 11:01:30,0.35389762827806076,10.171111879833546
2025-09-22 11:01:35,0.43518614478660855,12.310567958159934
2025-09-22 11:01:40,0.4441892424165796,12.40491584976758
2025-09-22 11:01:45,0.4486671607318726,12.65777611918727
2025-09-22 11:01:50,0.3833297654827801,10.801613269886422
2025-09-22 11:01:55,0.45658437484592557,12.247876222474707
2025-09-22 11:02:00,0.33240729854857576,9.600495604851346
2025-09-22 11:02:05,0.41589753626652615,11.54781686188175
2025-09-22 11:02:10,0.42760620435164726,11.718633305658766
2025-09-22 11:02:15,0.4753234886615697,12.569212439067902
2025-09-22 11:02:20,0.5542857654369353,14.63100568377028
2025-09-22 11:02:25,0.5055502706435459,13.452068797568963
2025-09-22 11:02:30,0.3793354860764951,10.599007881690241
2025-09-22 11:02:35,0.4316054692706949,12.056272886684773
2025-09-22 11:02:40,0.4159142644530529,11.724748910563953
2025-09-22 11:02:45,0.398872384003128,11.36021897050284
2025-09-22 11:02:50,0.4028324343437907,11.359619219640848
2025-09-22 11:02:55,0.4351378258460046,11.80522105771116
2025-09-22 11:03:00,0.32581096344463867,9.022762809766817
2025-09-22 11:03:05,0.47627475507824824,13.253299227944039
2025-09-22 11:03:10,0.4783883822467874,13.15204130012417
2025-09-22 11:03:15,0.44804206119479034,12.482032965796433
2025-09-22 11:03:20,0.5615328975407602,15.888734600183387
2025-09-22 11:03:25,0.4268940346784855,11.433938630418359
2025-09-22 11:03:30,0.3896343980384896,10.973996369323231
2025-09-22 11:03:35,0.4607665678535591,12.661787777412016
2025-09-22 11:03:40,0.5222399476828881,14.553189868232863
2025-09-22 11:03:45,0.44100122026390653,12.058902783554268
2025-09-22 11:03:50,0.4861630285459792,13.632822906370054
2025-09-22 11:03:55,0.4483770109184657,12.437750379537055
2025-09-22 11:04:00,0.4423114867831813,12.481683754356531
2025-09-22 11:04:05,0.4536325248680928,12.576984017989458
2025-09-22 11:04:10,0.47536586817644105,13.398483340145793
2025-09-22 11:04:15,0.47123544708594584,13.353594840053832
2025-09-22 11:04:20,0.4626963602958405,13.158528550603602
2025-09-22 11:04:25,0.46887018582422507,13.099158842270295
2025-09-22 11:04:30,0.39865691407846315,11.538090331071427
2025-09-22 11:04:35,0.5355490523671631,15.221831560246416
2025-09-22 11:04:40,0.48053358202652197,13.583218548134198
2025-09-22 11:04:45,0.4547449128840229,12.626906659259838
2025-09-22 11:04:50,0.4855435758022958,13.858970446265904
2025-09-22 11:04:55,0.46209959726034555,12.91955618486987
2025-09-22 11:05:00,0.37674666381084637,10.666455661678647
